Year,District,Municipality,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2015,Kasargode,Kasaragod,33,BEERANTHBAIL,ARUN KUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Kasargode,Kasaragod,34,NELLIKKUNNU,ZIYANA HANEEF,IUML,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Kasaragod,35,PALLAM,MOHAMMED HARIS BANNU,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Kasargode,Kasaragod,36,KADAPPURAM SOUTH,REHNA. S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Kasaragod,37,KADAPPURAM NORTH,UMA M,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Kasaragod,38,LIGHT HOUSE,K G MANOHARAN,BJP,General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,1,PADINHATAM KOZHUVAL WEST,KUNHIKRISHNAN P,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,2,PADINHATAM KOZHUVAL EAST,P V RADHAKRISHNAN,INC,SC,SC,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,3,KIZHAKKAN KOZHUVAL,ERUVAT MOHANAN,INC,General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,4,PALAKKAT,K V SASIKUMAR,INC,General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,5,CHIRAPPURAM,SANDHYA P M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,6,PATTENA,A V SURENDRAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,7,SUVARNAVALLY,P V RAMACHANDRAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,8,PALATHADAM,P MANOHARAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,9,PALAYI,THOTTATHIL KUNHIKANNAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,10,VALLIKKUNNU,KUNHIKANNAN C C,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,11,CHATHAMATHU,K V SUDHAKARAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,12,POOVALAMKAI,VANAJA M V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,13,KUNHIPPULIKKAL,PROF : K P JAYARAJAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,14,KARYAMKODE,P RADHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,15,PEROLE,P BHARGAVI,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,16,THATTACHERY,K P KARUNAKARAN,INC,General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,17,PALLIKKARA I,RADHA K V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,18,PALLIKKARA II,USHA K V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,19,KARUVACHERY,P K RATHEESH,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,20,KOYAMBURAM,GEETHA K V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,21,ANACHAL,V GOURI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,22,KOTTAPPURAM,M SAJIDA,IUML,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,23,KADINHIMOOLA,SEEMA V V,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,24,PURATHEKAI,K THANKAMANI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,25,THAIKADAPPURAM SOUTH,PRAKASAN K,INC,General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,26,THAIKADAPPURAM CENTRE,AISHABI.N.P,IUML,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,27,THAIKADAPPURAM NORTH,BEENA.T.P,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,28,THAIKADAPPURAM SEA ROAD,RASHEEDA.V.K,IUML,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,29,THAIKADAPPURAM STORE,LATHA.M,INC,Woman,Woman,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,30,KOTRACHAL,P.P.MUHAMMED RAFI,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,31,KANICHIRA,A.K.KUNHIKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Kasargode,Nileshwar,32,NILESHWARAM TOWN,MADHAVI.C,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,1,VILAKKULAM,SAJINI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,2,IDAPPARAMBU,G JAYACHANDRAN NAIR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,3,JANATHAMUKKU,JIGEESH K,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,4,KARUNILAKODU,SINDHU,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,5,KALLAZHI,BINDU,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,6,PULLANNIKODE,DR. INDULEKHA C U,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,7,AYANIKKUZHIVILA,ANEESH A R,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,8,KANNAMBA,PRIYA GOPAN,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,9,NADAYARA,SATHEESAN,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,10,KANWASRAMAM,ASWATHY,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,11,CHALUVILA,VIJI R V,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,12,KALLAMKONAM,SINDHU VIJAYAN,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,13,CHERUMKUNNAM,S PRADEEP,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,14,SIVAGIRI,RAKHI R,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,15,TEACHERSCOLONY,K M LAJI,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,16,RAGHUNATHAPURAM,BEEVIJAN,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,17,PUTHENCHANTHA,KUMARI SUDERSINI A,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,18,THACHANKONAM,SHEENA K GOVIND,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,19,RAMANTHALI,AMINA A,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,20,PANAYIL,SHAMSUDEEN,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,21,VALLAKKADAVU,RUBEENA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,22,PERUMKULAM,SREYESS N,INDEPENDENT,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,23,KOTTUMOOLA,P M BASHEER,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,24,MAITHANAM,SALIM,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,25,MUNCIPAL OFFICE,NITHIN NAIR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,26,HOSPITAL,R ANIL KUMAR,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,27,TEMPLE,ANU K L,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,28,PAPANASAM,AJAYAKUMAR C,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,29,PARAYIL,RAGASREE,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,30,MUNDAYIL,RENJU BINU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,31,JAWAHAR PARK,N ASOKAN,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,32,PUNNAMOODU,UNNIKRISHNAN S,BJP,SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Varkala,33,KURAKKANNI,RIJI R,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,1,KOCHUVILA,LAILA BEEVI S,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,2,ALAMCODE,A NAJAM,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,3,POOVANPARA,DEEPA RAJESH,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,4,L M S,SANTHAKUMARI,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,5,KARICHIYIL,JEEVANLAL C S,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,6,THACHOORKUNNU,ADV. S KUMARI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,7,ARATTUKADAVU,AVANAVANCHERY RAJU,CPI,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,8,AVANAVANCHERI,ANOOP R S,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,9,GRAMAM,K P RAJAGOPALAN POTTI,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,10,VELAMKONAM,SUDHAKUMARI K S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,11,KACHERI,SUJI S,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,12,MANOMOHANAVILASAM,SUDHARMA V,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,13,AMBALAMMUKKU,K J RAVIKUMAR,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,14,CHITTATTINKARA,REMYA SUDHEER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,15,VALIYAKUNNU,M THAHIR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,16,SEEVELIKONAM,SHEEJA O P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,17,MUNNUMUKKU,K SATHI,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,18,ATTAKKULAM,SANKAR G,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,19,PARVATHYPURAM,NITHIN V S,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,20,KANJIRAMKONAM,S SUKHIL,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,21,RAMACHAMVILA,THULASEEDHARAN PILLAI G,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,22,CHERUVALLIMUKKU,SANGEETHARANI V P,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,23,KODUMON,P UNNIKRISHNAN,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,24,PALACE,GIRIJA S,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,25,KUNNATHU,V MURALEEDHARAN NAIR,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,26,TOWN,BINU G S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,27,PACHAMKULAM,SHEEJA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,28,THOTTAVARAM,SHEELA A S,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,29,KOTTIYODE,R RAJU,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,30,TOWNHALL,SANTHOSH S,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Attingal,31,MELATTINGAL,REMADEVI AMMA,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,1,KALLUVARAMBU,M RAJENDRAN NAIR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,2,IRINCHAYAM,BEENA L S,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,3,KUSARKODE,S SINDHU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,4,ULIYOOR,M P SAJITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,5,MANAKODE,B SATHEESAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,6,NETTA,VINODINI S,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,7,NAGARIKUNNU,T SREELATHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,8,KACHERI,ADITHYA V S,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,9,TOWN,SINDHU KRISHNAKUMAR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,10,MOOTHAMKONAM,USHA O,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,11,KODIPPURAM,SHEEJA A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,12,KOLLAMKAVU,PULIPPARA KRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,13,PULIPPARA,P VASANTHAKUMARI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,14,VANDA,SUMAYYA MANOJ,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,15,MUGHAVOOR,SANGEETHA RAJESH,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,16,KORALIYODU,T BINDHU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,17,PATHINARAMKALLU,VIDYA VIJAYAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,18,MANNOORKONAM,S RAJENDRAN,INC,SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,19,VALIYAMALA,B K SREEKALA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,20,THARATTA,P HARIKESAN NAIR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,21,IDAMALA,T LALITHA,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,22,PADAVALLIKONAM,K GEETHA KUMARI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,23,KANNARAMKODU,N R BAIJU,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,24,PARANDODE,SANDHYA SUMESH,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,25,MANCHA,PRIYA P NAIR,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,26,T H S WARD,BIJU N,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,27,PERUMALA,RAFEEK S,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,28,MARKET WARD,FATHIMA N,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,29,PARAMUTTAM,C S SREEJA,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,30,PATHAMKALLU,SHAMEER S,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,31,KOPPAM,P RAJEEV,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,32,SANNAGAR WARD,SYAMALA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,33,ARASUPARAMBU,S AJITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,34,PERAYATHUKONAM,M S BINU,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,35,PARIYARAM,S RAVEENDRAN,CPI,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,36,CHIRAKKANI,AKHIL B A,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,37,POONKUMOODU,PUNKUMMOODU AJI,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,38,TOWER WARD,THARA JAYAKUMAR,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Nedumangad,39,POOVATHOOR,LEKHA VICKRAMAN S,CPI,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,1,ARALUMMOODU,SHAMILA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,2,PUTHANAMBALAM,S PRASANNAKUMAR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,3,MOONNUKALLINMOODU,RAJAMOHANAKUMAR,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,4,KOOTTAPPANA,N MAHESANNAIR,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,5,PALLIVILAKAM,K C JAYASEELY,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,6,PUNNAKKADU,K GEETHA,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,7,KALATHUVILA,SMITHA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,8,VADAKODU,N AJI,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,9,MUTTAKKADU,JOSE FRANKLIN,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,10,ELAVANIKKARA,PUSHPALEELA C,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,11,MAMPAZHAKKARA,SASIDHARAN,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,12,MULLARAVILA,SHEEBA SAJU,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,13,PERUMPAZHUTHOOR,G GOPAKUMAR,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,14,ALAMPOTTA,ADV. SWAPNAJITH. S. S.,BJP,SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,15,PLAVILA,VENUGOPAL S,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,16,THOZHUKKAL,G SUKUMARI,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,17,VAZHUTHOOR,ADV. L S SHEELA,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,18,KOLLAVAMVILA,CARROLIN JOJIN,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,19,THAVARAVILA,SUJIN,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,20,KULATHAMAL,PADMAKUMARI BALRAJ,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,21,CHAIKOTTUKONAM,A B SAJU,INC,SC,SC,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,22,MARUTHATHOOR,BINUKUMAR G,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,23,IRUMPIL,D S VINCENT,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,24,FORT,AJITHA R,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,25,VLANGAMURI,LAKSHMI P S,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,26,KRISHNAPURAM,GRAMAM PRAVEEN,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,27,RAMESWARAM,SHIBURAJ KRISHNA,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,28,NARAYANAPURAM,K SURESH,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,29,AMARAVILA,KALA TEACHER,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,30,PULLAMALA,SARALA RETNAM,INC,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,31,PIRAYUMMOODU,ANITHAKUMARI N K,CPI,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,32,OLATHANNI,S DEEPA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,33,CHUNDAVILA,AYSWARYA S A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,34,ATHAZHAMANGALAM,K K SHIBU,CPI(M),General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,35,KAVALAKULAM,D SOUMYA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,36,PANAGATTUKARI,PRIYA SURESH,KC(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,37,NILAMEL,AMMINIKUTTY K,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,38,MANALOOR,MINIMOLE S L,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,39,OORUTTUKALA,SUMA S,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,40,ALUMMOODU,MANCHATHALA SURESH,BJP,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,41,TOWN,ALIFATHIMA M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,42,BRAHMAMKODU,ADV. S P SAJINLAL,INC,General,General,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,43,ATHIYANNOOR,AJITHA K S,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2020,Thiruvananthapuram,Neyyattinkara,44,VAZHIMUKKU,M A SADATH,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,1,PERUMPUZHA,VIJAY R S,INC,General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,2,VINAYAKAR,G SURESH BABU,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,3,NEDUMGOLAM,V AMBIKA,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,4,PARAYILKAV,MANJU VIJAYACHANDRAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kollam,Paravur,5,KOCHALUMMOOD,RAJEEV N,CPI(M),SC,SC,OpenDataKerala GitHub
2020,Kollam,Paravur,6,PASHUMAN,B ASHOK KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,7,AYIRAVILLY,T .C. RAJU,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,8,PERAAL,DEEPA L,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2020,Kollam,Paravur,9,OLLAL,RENJITH R,INC,SC,SC,OpenDataKerala GitHub
2020,Kollam,Paravur,10,KRISHIBHAVAN,NISHAKUMARI P,CPI,General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,11,MARKET,R. SHAJI,INC,General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,12,TOWN,SWARNAMMA SURESH,BJP,General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,13,ATTINPURAM,ANISHA S,BJP,Woman,Woman,OpenDataKerala GitHub
2020,Kollam,Paravur,14,PUTHIYIDAM,O SHYLAJA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2020,Kollam,Paravur,15,KOTTAMOOLA,SREEJA. P,INC,Woman,Woman,OpenDataKerala GitHub
2020,Kollam,Paravur,16,NERUKADAV,A. SAFAR KAYAL,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,17,THEKKUMBHAGAM,SHAREEF J,IUML,General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,18,PUTHIYAKAV,SANAL LAL J,CPI(M),General,General,OpenDataKerala GitHub
2020,Kollam,Paravur,19,VADAKKUMBHAGAM,LIBI T,INC,Woman,Woman,OpenDataKerala GitHub
