Year,District,Block,Grama_Panchayat,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2015,Pathanamthitta,,Ezhumattoor,6,INDANADU,ALICE GEORGE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,7,EDACKADU,THOMAS JACOB,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,8,VALLIKALA,JAYAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,9,KOTTIYAMBALAM,G ANILKUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,10,THELLIYOOR,THOMAS M PATIYANI,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,11,PERUMBRACADU,JIJI P ABRAHAM,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,12,VALAKUZHY,SUSAMMA THOMAS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,13,SANTHIPURAM,SUSAN THOMAS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ezhumattoor,14,VEGHAZA,SUGATHAKUMARY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,1,GYALAXI NAGAR,ASHA JAYAPALAN,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,2,KAVUNGUMPRAYAR,RACHEL BOBAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,3,VENNIKULAM,SAJI CHACKO,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,4,VALANKARA,RENI SANIL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,5,PADUTHODU,VINEETH KUMAR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,6,MUTHUPALA,EAPEN PAUL,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,7,VELLARA,ALEYAMMA VARGHESE,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,8,KOTHAKULAM,REVI E. T,INC,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,9,MEMALA,JOLLY JOHN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,10,MUNDAMALA,THOMAS JACOB (RAJU PULIMOOTTIL),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,11,NEELAVATHUKKAL,AJITH PRASAD M,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,12,PURAMATTOM,REJANI JAYARAJAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Puramattom,13,UMIKKUNNU,SOSAMMA JOSEPH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,1,CHEEKKANAL,BOSE CHERIAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,2,IMALI WEST,ABHILASH (HAPPY),BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,3,IMALI EAST,SARADA KUMARI,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,4,PARAYANALI,SHINU C K,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,5,MANNARAMALA,THOMAS P S,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,6,PUTHENPEEDIKA,REMADEVI KUTTAPPAN NAIR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,7,PAIVALLI,LEKSHMI MANOJ,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,8,VAZHAMUTTOM NORTH,GEETHA VIJAYAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,9,VAZHAMUTTOM,SREEVIDYA,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,10,MULLANIKKADU,BLESSEN T ABRAHAM,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,11,PANNYALI,SAJU KOCHUTHUNDIL,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,12,ATTARIKAM,JAYASREE P K,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,13,OMALLOOR TOWN,SUJITH KUMAR P S (APPU),INC,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Omalloor,14,MANJINIKKARA,AMPILI K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,1,MUTTATHUKONAM,A . P ANU,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,2,EDANAD,SREELATHA SASI,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,3,PRAKKANAM,SUSEELA T GEORGE,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,4,MUTTUKUDUKKA,SUMA MANOJ,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,5,UMMINIKAVU,SAJI K K,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,6,VETTOLIMALA,JAMES K SAM,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,7,VALUTHARA,LOVELY VALUTHARAYIL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,8,MANJINIKKARA,SUJA REJI,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,9,MATHOOR,KALA AJIT,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,10,MURIPPARA,JESSY BABY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,11,AMBALAKADAVU,OMANAKUTTAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,12,CHENNEERKARA,RADHAMANI SUDHAKARAN,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,13,OONNUKAL,TITTY JOHNS,JD(S),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chenneerkara,14,NALLANIKKUNNU,ABHILASH VISWANATH,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,1,PARIYARAM,GEETHA SADASIVAN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,2,THUMPOTHARA,M.K SAJI,CPI,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,3,OLIKAL,M.S SIJU,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,4,MADHUMALA,SEEMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,5,EDAPPARIYARAM,PRISTO P THOMAS,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,6,BHAGAWATHIKKUNNU,SHEEBI ANNE GRORGE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,7,VARIYAPURAM,MINI JOHN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,8,AREEKKEL,THULASIYAMMA K . R,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,9,MANNUMBHAGOM,INDIRA MOHAN,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,10,VALIYAVATTOM,BABUJI THARIYAN,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,11,ELANTHOOR,PONNAMMA C. K,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,12,ELANTHOOR WEST,K P MUKUNDAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Elanthoor,13,PULINTHITTA,SAMSON THEKKETHIL,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,1,KACHERIPADI,PRADEEP,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,2,VAZHAKKUNNAM,KRISHNAKUMARI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,3,KATTOOR,USHAKUMARI P.G.,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,4,PUTHAMON,ANNAMMA SAMUEL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,5,CHACKAPPALAM,ANNAMMA JOSEPH,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,6,KEEKOZHOOR,MARY THOMAS,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,7,MANJAPRAMALA,ANNIE VARGHESE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,8,CHARALEL,VALSAMMA ABRAHAM,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,9,KUDILUMUKKU,GOPI V.P. (MANI),KC(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,10,ANTHYALAMKAVU,DANIEL M.M.,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,11,KATTOOR PETTA,C.K.HARICHANDRAN,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,12,KOTTANALLOOR,C.G. SANTHOSH KUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Cherukole,13,CHANNAMANKAL,JESSY THOMAS,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,1,KEEZHUKARA,ANNIE JOSEPH,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,2,MELUKARA,SUMITHA,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,3,MELUKARA EAST,MOLLY JOSEPH,CPI(ML),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,4,COLLEGE WARD,LATHA CHERIAN,JD(S),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,5,PAMPADIMON,SUNITHA PHILIP,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,6,KURANGUMALA,CHRISTOPHER,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,7,KOZHENCHERRY EAST,MINI SHYAM MOHAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,8,CHEKKULAM,ADV. SREE RAJ D,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,9,VANCHITHRAMALA,PHILIPOSE SKARIAH (JOMON),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,10,THEKKEMALA SOUTH,SARAMMA SHAJAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,11,KUNNATHUKARA,SUNIL KUMAR,BJP,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,12,THEKKEMALA TOWN,THOMAS CHACKO,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Kozhencherry,13,KOZHENCHERRY TOWN,PRAKASH KUMAR M.S,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,1,MALLAPPUZHASSERY NORTH,PRABHA RAVEENDRAN,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,2,PERAPPURE,ROSAMMA MATHAI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,3,ONTHEKKADU NORTH,ABRAHAM T.A,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,4,ONTHEKKADU,USHAKUMARI S,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,5,KARTHAVYAM,MINI JIJU JOSEPH,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,6,KARAMVELY,SUCHITHRA M S,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,7,NELLIKKALA,LATHA VIKARAMAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,8,PUNNAKKADU,KUNJAMMA THANKAN,INDEPENDENT,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,9,KUZHIKKALA EAST,SALINI ANILKUMAR,INDEPENDENT,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,10,KUZHIKALA WEST,THOMAS( BENNY KUZHIKKALA),INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,11,KURUNTHAR,RAGINI VISWANATHAN,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,12,KANJIRAVELI,SADASIVAN NAIR M G,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Mallappuzhassery,13,MALLAPPUZHASSERY SOUTH,GEETHA KRISHNAN,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,1,VALIYAKULAM,SREEKANTH KALARICKAL,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,2,KANAMUKKU,JIJIN THUNDATHIL,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,3,MADATHUMPADI,K.G SURESHKUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,4,ALUMKAL,ABHILASH K. NAIR,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,5,ANTHYALANKAVU,KADAMMANITTA KARUNAKARAN,INDEPENDENT,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,6,KALLELI,PONNAMMA MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,7,ILAPPUMKAL,INDU RAJENDRAN,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,8,KALLOOR,SHEEBA KARUNAKARAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,9,KADAMMANITTA,AMPILI HARIDAS,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,10,MADUMECHIL,JESSY MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,11,THONNYAMALA,JAIMON KAKKANATTU,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,12,KANNIDUMKUZHI,JINI JOSE,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,13,MAHANIMALA,M.S SHARUKUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Naranganam,14,THEKKEBHAGAM,ROSAMMA RAJAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,1,PANAVELIKUZHI,JOEMON C A,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,2,MAKKAPUZHA,LALY JOSEPH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,3,VAKATHANAM,K N RAJENDRAN,INC,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,4,KANNAMKARA,T G THANKAPPANPILLAI,BJP,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,5,CHETHACKAL,ABRAHAM (ANIL THUNDIYIL),CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,6,NEERATTUKAV,JOSEPH KURIAKOSE,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,7,KARIKULAM,LIJI CHACKO,JD(S),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,8,KANJIRATHAMALA,BETTSY K OOMMEN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,9,OZHUVANPARA,ELSY MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,10,MUKKALUMON,ANITHA ANILKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,11,MOTHIRAVAYAL,SHYNI RAJEEV,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,12,IYTHALA,BOBBY ABRAHAM,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,13,COLLEGETHADOM,ANI SURESH,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,14,ATTINBHAGAM,BINIT MATHEW,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,15,ITTIYAPPARA,PONNI THOMAS,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,16,POOZHIKUNNU,ANU T SAMUEL,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Pazhavangadi,17,MANNAMARUTHY,BINU C MATHEW,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,1,THOTTAMON,SASIKALA RAJASEKHARAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,2,MUNDAPUZHA,C.G.VENUGOPAL,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,3,VAIKOM,ANCY JOHN,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,4,MANDIRAM,SUMA VIJAYAKUMAR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,5,PALACHUVADU,A.N.SOMAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,6,PUTHUSSERIMALA WEST,SUDHAKUMARI R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,7,PUTHUSSERIMALA EAST,SABITHA.J,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,8,KARIMKUTTICKAL,RANJITH,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,9,INCHOLIL,C.N.GOPINADHAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,10,UTHIMOODU,SONY ABRAHAM,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,11,VALIYA KALUNKU,AJI.T.P,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,12,THEKKEPURAM,JOJI THOMAS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni,13,BLOCKPADI,SINDHU SANJAYAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,1,NELLICKAMON,MATHEWS ABRAHAM,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,2,CHAVARAMPLAVU,SINI ABRAHAM,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,3,MANNARATHARA,SHIBU SAMUEL,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,4,VALIYAKAVU,DEENAMMA SABASTIAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,5,ETTICHUVADU,ANNAMMA (KOCHUMOL POOVATHOOR),INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,6,PULLOLI,P M SHAMSUDEIN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,7,ANGADI TOWN,SURESH B (SURESH HOTEL),INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,8,KARIMKUTTY,DEEPA SAJI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,9,MENAMTHOTTAM,PREETHA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,10,PULLOOPRAM,SARIKA,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,11,VARAVOOR,ANITHA,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,12,POOVANMALA,ASHA T THAMPI,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Angadi,13,PULLAMPALLY,SONY MATHEW,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,1,MUKKAM,SOBHANA P.G,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,2,PERUNAD,JIJU SREEDHAR,KC(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,3,MADATHUMMOOZHY,C.R.MOHANAN,INC,SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,4,PUTHUKKADA,V.K.VASUDEVAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,5,ARAYANJILIMON,GRACYKUTTY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,6,THULAPPALLY,PRASOBHANA.K,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,7,NARANAMTHODU,USHA KUMARI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,8,KISSUMAM,L.V.MATHEW,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,9,SABARIMALA,RAJAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,10,MANAKKAYAM,LEKSHMI MOL K.O,INC,ST,ST,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,11,KANNANNUMON,BEENA,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,12,NEDUMON,RAJU,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,13,MAMPARA,RADHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,14,KAKKAD,JAYA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Ranni Perunadu,15,MADAMON,NEENA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,1,CHERUKULANJI,SANDHYAKUMARY B,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,2,KARIMPANAMKUZHI,THOMASKUTTY N J,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,3,VALIYAKULAM,SWAPNA SUSAN JACOB,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,4,VADASSERIKKARA,SHAJI MANAPPALLIL,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,5,BOUNDARY,SALY MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,6,PEZHUMPARA,ABRAHAM K M,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,7,AREEKKAKAVU,SAINABA T P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,8,MANIYAR,MANIYAR RADHAKRISHNAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,9,KUMPALATHAMON,AJESH MANAPPATTU,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,10,THALACHIRA,BALAN N V,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,11,THEKKUMALA,BINDHU PRADEEP,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,12,EDATHARA,MANIYAMMA YESODHARAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,13,NARIKKUZHI,REENA JAMES,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,14,KUMPALAMPOIKA,K E THOMAS,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Vadaserikara,15,EDAKKULAM,USHA SAJI,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,1,PAMPINI,MOHANDAS,INC,ST,ST,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,2,PANNIYAR,OMANA PRABHAKARAN,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,3,MANAKKAYAM,NITHIN KISHOR,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,4,CHITTAR,MARIYAMMA VARGHESE,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,5,CHITTAR THOTTAM,SHYLAJA,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,6,MEENKUZHY,ANNAMMA GEORGE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,7,KULANGARAVALLEY,AJAYAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,8,VAYYATTUPUZHA,SUJA SREEKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,9,MANPILAVU,RAVIKALA ABEY,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,10,NEELIPILAVU,RAJU VATTAMALA,CPI,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,11,KATTACHIRA,D SASIDHARAN,INC,General,General,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,12,CHITTAR THEKKEKKARA,T.K SAJI,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Pathanamthitta,,Chittar,13,KODUMUDI,ELIZABETH JOSEPH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Pathanamthitta,,Seethathodu,1,KOTTAMONPARA,P R PRAMOD,CPI(M),General,General,OpenDataKerala GitHub
